,Names,R2 1st Wave,RMSE 1st Wave,MAE 1st Wave,R2 2nd Wave,RMSE 2nd Wave,MAE 2nd Wave,R2 3rd+4th Wave,RMSE 3rd+4th Wave,MAE 3rd+4th Wave,R2 All Data,RMSE All Data,MAE All Data
58,"MAX(0,0,1)",0.8203540597405174,60779.87074207049,14639.693725091467,0.8165173568785127,273091.4091338257,71643.17112751483,0.8442355721782251,75745.92319732379,22031.67929275333,0.7292408414036066,1085372.4256215235,50033.814805939895
59,"MAX(0,0,2)",0.8775946612427064,50170.82570092673,12018.543194488317,0.8822361203253978,218784.5233014206,53906.98951603855,0.9277513843824071,51586.95408617292,14066.885404248607,0.8482240378181517,812622.2388671961,34388.95512107561
60,"MAX(0,0,3)",0.9105937742280461,42878.04240450049,9780.659472767355,0.8911435964288763,210347.5875447357,51786.05660642885,0.953426865375172,41418.35591574238,10105.214804584246,0.8850465433004377,707209.7241962847,27810.36988929304
61,"MAX(0,0,4)",0.9156065118823998,41658.68311433327,9805.99311985268,0.9010777699265886,200519.90665390456,49096.14122693021,0.9315041005471341,50229.33258866424,13802.104813050417,0.8944852076330634,677553.9482590018,24733.486964088905
62,"IX(0,1,0)",0.9078606781291704,43528.4872499877,9590.618993825012,0.8970605394911999,204550.94418124613,43234.81567794737,0.9225651256934422,53406.414240057995,14617.564957350507,0.8119637413027715,904498.8245569689,27616.961101226934
63,"IX(0,2,0)",0.9371892059494062,35939.183851378584,7999.667956342799,0.8553761885630635,242454.6099003674,53411.16432289402,0.9787212356117375,27996.150791517608,7679.985119077738,0.8273474431447733,866709.8118974988,22115.077326405815
64,"ARX(1,0,0)",0.8956015657857577,46333.81508392764,10671.193273294743,0.8998553906948222,201755.01226799918,43920.32335673616,0.9098534198524776,57623.51533466733,15766.18239948448,0.8229626099196063,877646.661766593,26999.815316457232
65,"ARMAX(1,0,1)",0.930397227592477,37832.4387728569,8287.179353774929,0.91319684335284,187835.77193521577,40563.23662533022,0.9632799097971109,36777.05851876154,9632.223698454178,0.88087593171151,719924.5182766757,22837.024663597225
66,"ARMAX(1,0,2)",0.9285352765422912,38335.128846678715,8107.537928097094,0.9135106934000484,187495.88999746152,40041.52783619884,0.9628218440122627,37005.7357876888,8674.674120587479,0.8950816888706308,675636.1081297974,22519.846010467056
67,"ARMAX(1,0,3)",0.9381597618179371,35660.435721611895,8004.969775587529,0.9137589676014641,187226.5859132738,39787.33867572492,0.9649245635839528,35944.02128611475,8193.639458097658,0.8976769467152991,667227.5213022246,21997.252225057557
68,"ARMAX(1,0,4)",0.9372983252531291,35907.95224936196,8217.211165549446,0.9336765062662741,164189.06977373557,34634.66759576233,0.9658088927626344,35488.01464381781,7450.230490359009,0.8978342060514737,666714.5963046891,21943.368211678946
69,"ARIMAX(1,1,1)",0.9458676222571185,33364.11584051781,7601.983770597879,0.9077714863403507,193616.84964322048,39475.66836850094,0.9875379714940389,21424.93392800808,5556.6815710402825,0.874845631843692,737921.5814668662,20860.137020780225
70,"ARIMAX(1,1,2)",0.9541568572608525,30703.52649924705,7007.592878079481,0.9077717360228398,193616.58756174604,39476.5464553112,0.9907302383462702,18478.189001704326,5026.346867868877,0.8793164000853534,724621.6977830965,20419.97013734092
71,"ARIMAX(1,1,3)",0.959868838091482,28727.109877347488,6645.719711256995,0.9111180828552748,190071.60909646147,39098.21497829521,0.992190718840179,16960.187557885743,4590.4763680473,0.8942939439804829,678167.7615762962,22167.67459250591
72,"ARIMAX(1,1,4)",0.9605474389976933,28483.19273271356,6584.697781014345,0.9129122850454326,188143.4018526261,43115.120057983986,0.990772918943094,18435.600526204376,5314.842850065475,0.8968987399490282,669759.9782315153,21440.56116779321
73,"ARIMAX(1,2,1)",0.9387204813531629,35498.396925021334,7666.357705342099,0.8973206639045795,204292.33416540132,41142.74554242697,0.9823408459061364,25504.10391522865,6464.768028035017,0.8279142547000187,865285.9552042233,21825.205143059593
74,"ARIMAX(1,2,2)",0.9483707330137638,32583.598682911394,7332.6638207231435,0.8983151490558104,203300.60579042183,43865.78468915908,0.9876143847661796,21359.14742093918,5675.00579510352,0.8736805260646572,741348.4095817778,20494.739746749852
75,"ARIMAX(1,2,3)",0.9488159753113982,32442.796667208335,7236.307084986298,0.9009730185269392,200626.0465133955,41651.25586388739,0.9874284822794691,21518.845976583816,5728.384571418065,0.8780386182484998,728447.6960352968,20561.15865339383
76,"ARIMAX(1,2,4)",0.9490160983407693,32379.310945942805,7370.793765011823,0.9036761468905657,197868.86742540915,44731.58902289079,0.9867213212610138,22115.794866889082,5764.476539634923,0.878623232307741,726699.7151610722,21181.80994281126
77,"ARX(2,0,0)",0.9360832147875836,36254.217028095365,8041.482253502165,0.913934645349184,187035.79325015622,38569.536100077225,0.9706122029364437,32900.96507698961,7431.182781151622,0.8937878844006109,679789.1612049434,23411.93902924344
78,"ARMAX(2,0,1)",0.9468098922242559,33072.46029157042,8735.957522603392,0.9294456873841968,169344.97999376428,35737.471729506215,0.9877256566738162,21262.986062243726,4460.80268680891,0.8962105949992051,671991.4031982562,23153.793794578345
79,"ARMAX(2,0,2)",0.9434993626923385,34086.13359493362,8827.363385295499,0.9142246719231812,186720.38685191603,38760.24008937707,0.9884905156131847,20589.8439524472,4528.607597470586,0.8978814540947693,666560.4125913586,22240.660076973367
80,"ARMAX(2,0,3)",0.9430358957500693,34225.64999927861,8682.782715075266,0.9364239332571106,160752.36556248038,33541.94118050355,0.9692777900868774,33639.640599217906,7071.45544873676,0.8979422433302043,666361.9876654993,22048.32731274724
81,"ARMAX(2,0,4)",0.9488868873521935,32420.315216073483,8431.851812010425,0.9437194518067854,151248.02211505832,33299.57960385404,0.9707754083978465,32809.479944492006,6776.101350531411,0.898029502618763,666077.0573038456,22253.6644706631
82,"ARIMAX(2,1,1)",0.9476035563209751,32824.79133777972,7479.03357523176,0.9077769272215414,193611.13849289017,39494.45962234169,0.9914640757540947,17731.700909747477,5182.759660671686,0.893291973800518,681374.3008235173,22767.372416663708
83,"ARIMAX(2,1,2)",0.95809825480818,29353.988808163092,6527.30270239754,0.9102813906464667,190964.1355472019,39847.870890806444,0.9925294751424166,16588.254077259968,4775.121981453986,0.8953459644028554,674784.6520274793,22700.337675205676
84,"ARIMAX(2,1,3)",0.9602393668573566,28594.184445862116,6601.683732669642,0.9253995508911945,174133.0735238151,32359.220973984393,0.991813818227487,17364.64115931324,4452.251244461229,0.8970734343901358,669192.3181002447,21637.291357582868
85,"ARIMAX(2,1,4)",0.9611081894132545,28280.048472815924,6495.913742348408,0.9287437476612389,170185.29554948435,34605.20016118136,0.9911969673100888,18006.99642790398,5248.828599976907,0.8971401901649824,668975.271620653,21364.71100225483
86,"ARIMAX(2,2,1)",0.9407524878259645,34904.87828793677,7666.424368127513,0.8998442663132066,201766.21775094833,45529.471792884746,0.9813597311810204,26203.011455637683,6586.136381584136,0.880498259311992,721064.843904568,22148.847808015485
87,"ARIMAX(2,2,2)",0.9505098562290188,31901.45022048379,6888.151868633491,0.9109823006252566,190216.73702933,41257.4989830946,0.9847142612152022,23728.393615415967,6224.204842070789,0.8911320203433825,688235.8446348239,23485.16428815522
88,"ARIMAX(2,2,3)",0.9521323302146147,31374.16756578234,6762.165389527299,0.9130208542358527,188026.08939886757,39614.20224712667,0.9895958096859644,19576.23929056024,5314.53427090161,0.893036204386055,682190.4081351013,23696.64235423178
89,"ARIMAX(2,2,4)",0.9602014256134027,28607.82407068098,6700.631979202195,0.9093302664068234,191973.69075006773,45001.84608575106,0.9844667877609816,23919.70169742703,6276.91414913481,0.8939030147204092,679420.6271466711,24955.55558835287
90,"ARX(3,0,0)",0.9332859633192762,37039.03628048364,9142.758922132163,0.9139754616263085,186991.43736427804,38436.25988855442,0.9887647445033202,20343.07487699906,4857.60659426654,0.8969061028852225,669736.0624809734,22786.02411307606
91,"ARMAX(3,0,1)",0.9445155606485766,33778.21296794596,8818.44017932008,0.9141842529430186,186764.37478476524,39188.75741342075,0.989423202622763,19737.95767586947,4701.181369342614,0.8971125963050552,669064.9974917722,22594.574632582062
92,"ARMAX(3,0,2)",0.9461132315981288,33288.33998274395,8709.455556783363,0.9150465397468596,185823.690498261,39838.94402678969,0.9869171920164662,21952.07636239556,4879.521831787686,0.8979149254980605,666451.1643608554,22136.23854903986
93,"ARMAX(3,0,3)",0.947303111537884,32918.76661177764,8628.085175354012,0.9428304784906657,152437.8529554867,33175.328771129796,0.9887909750212536,20319.313904052997,4476.203441759715,0.8979955070293363,666188.0786079881,22077.783981739954
