,Names,R2 1st Wave,RMSE 1st Wave,MAE 1st Wave,R2 2nd Wave,RMSE 2nd Wave,MAE 2nd Wave,R2 3rd+4th Wave,RMSE 3rd+4th Wave,MAE 3rd+4th Wave,R2 All Data,RMSE All Data,MAE All Data
38,"ARIMA(3,1,2)",0.9987250700307484,1870.8531703136446,122.74476921981795,0.9971976181024352,12885.86310412159,750.5264232953463,0.9988555292227784,2391.8136314258136,170.68943751219032,0.9986226437277927,29060.52134866619,317.28466740181557
39,"ARIMA(3,1,3)",0.9987551164887304,1848.6763975908173,119.83730075046552,0.997254973473514,12753.316171337425,760.679243736419,0.9988803657890751,2365.718481846774,169.480385354664,0.9987034067301424,28195.651712681632,335.51443381388594
40,"ARIMA(3,1,4)",0.9987972934859978,1817.0897173850988,116.95126867861582,0.9971983265747489,12884.234158701476,748.8421684138083,0.9989244820573607,2318.6426102628875,167.6927294165032,0.9987042310726316,28186.687232551194,337.4273713994143
41,"ARIMA(3,2,1)",0.9985582321917054,1989.5011815270275,130.22656298747415,0.9970807270174151,13151.860924369457,782.6983550455722,0.9987808210215774,2468.6454223126225,176.54358077483187,0.9985805637662547,29501.09929964047,300.2284196669552
42,"ARIMA(3,2,2)",0.9985660265422088,1984.1161659106092,130.32734176829146,0.9971415470753472,13014.13704935922,775.9689765076422,0.9987975018551932,2451.6992276238493,177.64744456565575,0.9985803435557196,29503.38760282882,302.8433157527976
43,"ARIMA(3,2,3)",0.9985985513151125,1961.4856687744168,125.60428539980765,0.9971465935169187,13002.644102648737,780.215278057672,0.9988659649656336,2380.883901703126,173.97240568911002,0.9986203534461597,29084.672374364385,317.5153563419547
44,"ARIMA(3,2,4)",0.9986450506407739,1928.670648240557,122.50073240120919,0.9970828581118925,13147.059561947766,788.4433494716538,0.9988741850716234,2372.2392337297083,172.20932816339092,0.9985909806009702,29392.649917486917,329.7166524947756
45,"AR(4,0,0)",0.9897998456169272,5291.75722845468,160.3818953616131,0.9907696150501311,23386.20544011893,877.406088125691,0.9850298386864075,8650.440490660772,247.0463672555019,0.9983918042504021,31401.45059017875,331.8924181691559
46,"ARMA(4,0,1)",0.9898003260283511,5291.632610215419,161.1245104694173,0.9909457742640342,23161.97095709003,853.7668980360286,0.9851138181619332,8626.14278506497,252.7064381658526,0.9984024083025217,31297.752598950097,341.1537828767058
47,"ARMA(4,0,2)",0.9898152643812814,5287.75615101212,158.3995097768162,0.9907955715690704,23353.300429215193,873.6491912339995,0.985126500815593,8622.467373380916,252.69529463977736,0.9984265243713734,31060.630417602366,340.9570481618396
48,"ARMA(4,0,3)",0.9898153062628716,5287.745278866194,158.42558956194915,0.9908111437859007,23333.537300862532,866.1783754967561,0.9851827540756594,8606.146352222937,248.6342219760838,0.9985012746010832,30313.863414609405,361.2515428810594
49,"ARMA(4,0,4)",0.9898478293533332,5279.295769512685,158.75735726404073,0.9908873776556761,23236.54423770202,901.6061495137423,0.9851891843813272,8604.27872590069,249.19631855364503,0.9985109178763567,30216.181518882164,358.6108398464363
50,"ARIMA(4,1,1)",0.9987173608954,1876.5009015230323,124.76370066082801,0.9971985039282538,12883.826348813838,750.1229079871764,0.99884345867387,2404.3935852595964,169.74236832995368,0.998595130976459,29349.328832078736,304.2771656946934
51,"ARIMA(4,1,2)",0.9987441401106437,1856.8085794029691,120.15531633460972,0.9972571188881078,12748.331429189555,759.9550622100068,0.9988602833164872,2386.8407043985994,170.97443681482275,0.9987045225698398,28183.516604439144,337.5868112956044
